ValDate,MurexId,Maturity,FixedRate,Fixings_Prev,Fixings_Curr,StartDate,Ntnl_Prev,Ntnl_Curr,FixFreq,FixedAccrualBasis,FloatAccrualFreq,FloatAccrualBasis,BreakDate,FixedLegConvention,FloatLegConvention,ValDate2,MurexId2,PortfolioId,VersionId2,Input_#1_CompanyId,Input_#1_ProgramId,AssetTypeId2,BVFlag,OTCFlag
2019-11-15,125572,2030-11-18,0.023935,0.0212375,0.0212375,2015-11-18,14000000,14000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,125572,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128651,2020-12-10,0.016095,0.0213413,0.0213413,2015-12-10,-22500000,-22500000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128651,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128652,2030-12-10,0.02353,0.0213413,0.0213413,2015-12-10,22500000,22500000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128652,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128801,2025-12-11,0.0218139,0.0213838,0.0213838,2015-12-11,-240000000,-240000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128801,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128806,2025-12-11,0.0217514,0.0213838,0.0213838,2015-12-11,-240000000,-240000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128806,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128809,2025-12-11,0.0213489,0.0213838,0.0213838,2015-12-11,-240000000,-240000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128809,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128811,2025-12-11,0.0214719,0.0213838,0.0213838,2015-12-11,-240000000,-240000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128811,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128858,2035-12-11,0.02536,0.0213838,0.0213838,2015-12-11,-195000000,-195000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128858,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128914,2035-12-14,0.0256,0.021185,0.021185,2015-12-14,-224000000,-224000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128914,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,128975,2030-12-15,0.0241,0.021185,0.021185,2015-12-15,-283000000,-283000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,128975,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129002,2035-12-15,0.024555,0.021185,0.021185,2015-12-15,12000000,12000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129002,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,129003,2035-12-15,0.025045,0.021185,0.021185,2015-12-15,-169000000,-169000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129003,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129006,2030-12-15,0.023402,0.021185,0.021185,2015-12-15,6000000,6000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129006,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129013,2030-12-15,0.023348,0.021185,0.021185,2015-12-15,13000000,13000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129013,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129852,2020-12-18,0.016787,0.0214513,0.0214513,2015-12-18,-75000000,-75000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129852,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129864,2035-12-18,0.0257904,0.0214513,0.0214513,2015-12-18,-8500000,-8500000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129864,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,129956,2035-12-21,0.025227,0.0215888,0.0215888,2015-12-21,5500000,5500000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,129956,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,130625,2035-12-29,0.02554,0.0210438,0.0210438,2015-12-29,63000000,63000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130625,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,130627,2035-12-29,0.02549,0.0210438,0.0210438,2015-12-29,20000000,20000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130627,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,130628,2045-12-29,0.02642,0.0210438,0.0210438,2015-12-29,15000000,15000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130628,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,130629,2035-12-29,0.025537,0.0210438,0.0210438,2015-12-29,9000000,9000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130629,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,130669,2035-12-30,0.02528,0.0210438,0.0210438,2015-12-30,-8000000,-8000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130669,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,130687,2020-12-30,0.01709,0.0210438,0.0210438,2015-12-30,-250000000,-250000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,130687,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,131354,2031-01-13,0.022385,0.0200088,0.0200088,2016-01-13,16000000,16000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,131354,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,131355,2031-01-13,0.02239,0.0200088,0.0200088,2016-01-13,10000000,10000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,131355,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,131356,2021-01-13,0.014865,0.0200088,0.0200088,2016-01-13,11000000,11000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,131356,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,131367,2031-01-13,0.022505,0.0200088,0.0200088,2016-01-13,9000000,9000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,131367,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,131809,2021-01-19,0.01433,0.0196588,0.0196588,2016-01-19,8000000,8000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,131809,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,133249,2026-01-22,0.018095,0.0195325,0.0195325,2016-01-22,17000000,17000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,133249,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,134341,2026-02-01,0.018795,0.0190913,0.0190913,2016-02-01,16000000,16000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,134341,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,134853,2041-02-03,0.02246,0.0190225,0.0190225,2016-02-03,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,134853,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,135018,2021-02-05,0.012005,0.018905,0.018905,2016-02-05,20000000,20000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,135018,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,135026,2031-02-05,0.020265,0.018905,0.018905,2016-02-05,-410000000,-410000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,135026,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,135075,2031-02-08,0.0205055,0.0190425,0.0190425,2016-02-08,-177000000,-177000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,135075,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,135084,2031-02-15,0.020455,0.0215813,0.0190988,2016-02-08,-60000000,-60000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,135084,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,136862,2036-02-10,0.021047,0.0190063,0.0190063,2016-02-10,-46000000,-46000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,136862,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,137241,2026-02-11,0.016095,0.0190063,0.0190063,2016-02-11,18000000,18000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137241,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,137677,2036-02-16,0.019975,0.0216838,0.0216838,2016-02-16,-22000000,-22000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137677,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,137678,2036-02-16,0.019683,0.0216838,0.0216838,2016-02-16,-9000000,-9000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137678,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,137679,2036-02-16,0.019981,0.0216838,0.0216838,2016-02-16,-2000000,-2000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137679,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,137689,2046-02-16,0.020823,0.0216838,0.0216838,2016-02-16,-4000000,-4000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137689,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,137901,2031-02-19,0.019525,0.0212375,0.0212375,2016-02-19,-12000000,-12000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137901,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,137905,2031-02-19,0.01952,0.0212375,0.0212375,2016-02-19,-7000000,-7000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,137905,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,138094,2026-02-22,0.016678,0.021495,0.021495,2016-02-22,-104000000,-104000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,138094,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,138678,2023-02-25,0.013625,0.0213225,0.0213225,2016-02-25,-248000000,-248000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,138678,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,139103,2021-02-26,0.011045,0.0213225,0.0213225,2016-02-26,-50000000,-50000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,139103,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,139350,2031-03-01,0.01853,0.0213763,0.0213763,2016-03-01,-10000000,-10000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,139350,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,139351,2031-03-01,0.0185299,0.0213763,0.0213763,2016-03-01,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,139351,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,139756,2046-03-03,0.021593,0.0213763,0.0213763,2016-03-03,-8000000,-8000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,139756,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,139757,2046-03-03,0.02159,0.0213763,0.0213763,2016-03-03,-4000000,-4000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,139757,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,140127,2026-03-07,0.016788,0.0210213,0.0210213,2016-03-07,-13000000,-13000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,140127,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,140627,2026-03-09,0.01748,0.0210213,0.0210213,2016-03-09,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,140627,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,143005,2026-03-17,0.0182635,0.0213938,0.0213938,2016-03-17,-275000000,-275000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,143005,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,143006,2021-03-17,0.014145,0.0213938,0.0213938,2016-03-17,-100000000,-100000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,143006,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,143425,2021-03-18,0.01444,0.0214513,0.0214513,2016-03-18,-23000000,-23000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,143425,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,143763,2021-03-22,0.0127551,0.0215888,0.0215888,2016-03-22,-25000000,-25000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,143763,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,144031,2026-03-24,0.017803,0.0213463,0.0213463,2016-03-24,-8000000,-8000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,144031,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,144177,2031-03-29,0.01954,0.0210438,0.0210438,2016-03-29,3500000,3500000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,144177,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,148871,2021-04-20,0.011839,0.0196588,0.0196588,2016-04-20,-6000000,-6000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,148871,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,148909,2023-04-21,0.01416,0.0196588,0.0196588,2016-04-21,-12000000,-12000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,148909,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,149173,2026-04-22,0.017153,0.0195325,0.0195325,2016-04-22,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,149173,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,149783,2026-04-26,0.0175,0.0193563,0.0193563,2016-04-26,-100000000,-100000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,149783,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,149809,2031-04-26,0.019995,0.0193563,0.0193563,2016-04-26,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,149809,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,159559,2021-07-13,0.010054,0.0200088,0.0200088,2016-07-13,-20000000,-20000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,159559,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,159560,2026-07-13,0.013097,0.0200088,0.0200088,2016-07-13,-14000000,-14000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,159560,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,159567,2026-07-13,0.01318,0.0200088,0.0200088,2016-07-13,-125000000,-125000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,159567,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,159684,2036-07-14,0.017233,0.0200088,0.0200088,2016-07-14,-10000000,-10000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,159684,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,160131,2026-07-18,0.013805,0.0200325,0.0200325,2016-07-18,-4000000,-4000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,160131,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,160134,2041-07-18,0.017554,0.0200325,0.0200325,2016-07-18,-5000000,-5000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,160134,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,160533,2021-07-20,0.011018,0.0196588,0.0196588,2016-07-20,-15000000,-15000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,160533,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,164082,2026-08-09,0.01474,0.0190063,0.0190063,2016-08-09,-3000000,-3000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,164082,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,164092,2031-08-09,0.016615,0.0190063,0.0190063,2016-08-09,-7000000,-7000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,164092,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,164668,2021-08-17,0.011385,0.0212375,0.0212375,2016-08-17,-15000000,-15000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,164668,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,165270,2021-08-23,0.011841,0.0214763,0.0214763,2016-08-23,-10000000,-10000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,165270,F0LVA26_01,1,26,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,171968,2031-10-06,0.0166125,0.0204313,0.0204313,2016-10-06,-250000000,-250000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,171968,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,171976,2031-10-06,0.01672,0.0204313,0.0204313,2016-10-06,-250000000,-250000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,171976,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,171983,2031-10-06,0.01664,0.0204313,0.0204313,2016-10-06,-167000000,-167000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,171983,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,171986,2031-10-06,0.016947,0.0204313,0.0204313,2016-10-06,-83000000,-83000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,171986,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,176510,2026-11-16,0.02092,0.0216838,0.0216838,2016-11-16,-15000000,-15000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,176510,R05VA10_01,1,10,VAGB_TARE_GMWB,IRS,False,False
2019-11-15,194494,2022-04-06,0.019945,0.0204313,0.0204313,2017-04-06,-205000000,-205000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,194494,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,195611,2022-05-03,0.019305,0.0190225,0.0190225,2017-05-03,-200000000,-200000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,195611,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,195925,2022-05-08,0.01975,0.0190425,0.0190425,2017-05-08,-10000000,-10000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,195925,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,201176,2024-06-19,0.019935,0.0216413,0.0216413,2017-06-19,100000000,100000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,201176,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,204081,2022-08-03,0.0188327,0.0190225,0.0190225,2017-08-03,-335000000,-335000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,204081,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,204082,2024-08-03,0.02042,0.0190225,0.0190225,2017-08-03,245000000,245000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,204082,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,207650,2022-09-15,0.0183993,0.021185,0.021185,2017-09-15,-35000000,-35000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,207650,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,209017,2022-10-12,0.020338,0.0200088,0.0200088,2017-10-12,-175000000,-175000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,209017,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,210812,2022-11-15,0.021249,0.0215813,0.0190988,2017-11-15,-125000000,-125000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,210812,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,214982,2035-03-12,0.024325,0.0213163,0.0213163,2015-10-26,40000000,40000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,214982,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,216116,2023-01-12,0.023933,0.0200088,0.0200088,2018-01-12,-225000000,-225000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,216116,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,217258,2023-01-25,0.02493,0.0193963,0.0193963,2018-01-25,-45000000,-45000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,217258,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218237,2028-01-31,0.02727,0.0192713,0.0192713,2018-01-31,280000000,280000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218237,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218468,2028-02-02,0.027301,0.0190225,0.0190225,2018-02-02,280000000,280000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218468,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218578,2028-02-02,0.02752,0.0190225,0.0190225,2018-02-02,280000000,280000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218578,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218634,2028-02-05,0.02768,0.018905,0.018905,2018-02-05,280000000,280000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218634,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218667,2028-02-05,0.027575,0.018905,0.018905,2018-02-05,159000000,159000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218667,F0LVA07_01,1,07,VAGB_TCM_GPS_RIDER,IRS,False,False
2019-11-15,218674,2028-02-05,0.027575,0.018905,0.018905,2018-02-05,181000000,181000000,6m,30/360,3m,ACT/360,"",MF,MF,2019-11-15,218674,F0LVA10_01,1,10,VAGB_TCM_GPS_RIDER,IRS,False,False
