ValDate,MurexId,PortfolioId,CompanyId,ProgramId,AssetTypeId,CmpName,CmpPortfolio,Account
2019-11-15,214983,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_EAFE,TLIC,Non-FREC,""
2019-11-15,214984,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_EAFE,TLIC,Non-FREC,""
2019-11-15,214985,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_RTY,TLIC,Non-FREC,""
2019-11-15,214986,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_RTY,TLIC,Non-FREC,""
2019-11-15,215050,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,215051,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,215052,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,215694,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,215762,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,216116,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,216543,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,216544,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,217258,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,218237,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218468,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218578,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218634,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218667,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218674,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,218675,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218678,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218957,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,218997,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,219002,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,219747,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,219748,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,219766,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,221973,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,222577,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,222628,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,223750,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,223751,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,225312,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,226205,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,227158,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,227159,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,227192,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,227725,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,227846,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,227892,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,228250,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,228268,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,228528,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,228631,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,229375,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,230018,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,230287,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,231337,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231338,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231339,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231340,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231341,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231342,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231865,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231866,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231867,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231868,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231869,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231870,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231871,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231872,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,231873,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232721,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232722,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232723,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232724,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232725,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,232726,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233019,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233020,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233021,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233022,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233023,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233024,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233027,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233028,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233029,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233030,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233031,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233032,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233034,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233035,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233036,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233037,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233038,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233039,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233040,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233042,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233043,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233199,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,233326,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233333,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233334,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233336,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233349,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233350,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233352,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233353,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233354,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233355,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233356,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233357,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233358,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233359,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233360,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233361,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233362,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233363,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233364,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233365,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233366,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233553,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,233619,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233620,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233629,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233630,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233634,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233636,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233638,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233642,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233644,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233658,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233668,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233669,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233670,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233671,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233673,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233674,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233675,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233676,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233677,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233678,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233679,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233855,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233856,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233857,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233858,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233859,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233860,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233861,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233862,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233863,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233864,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233867,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233869,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233871,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233872,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233873,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233875,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233876,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233877,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233878,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233880,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,233881,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,234381,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,234513,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,234523,R05VA10_01,10,VAGB_TARE_GMWB,IRS,TFLIC,TFLIC,CRP60
2019-11-15,237565,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,237760,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,238549,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,238572,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,238622,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238623,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238624,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238625,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238626,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238627,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238628,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238629,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238630,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238631,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238632,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238633,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238634,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238635,S01SR07_01,07,TCM_MACRO_DE_HEDGE,PUT_SPX,TLIC,Non-FREC,""
2019-11-15,238643,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,238644,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,238724,R05VA10_01,10,VAGB_TARE_GMWB,IRS,TFLIC,TFLIC,CRP60
2019-11-15,238730,R05VA10_01,10,VAGB_TARE_GMWB,IRS,TFLIC,TFLIC,CRP60
2019-11-15,238741,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,239652,F0LVA10_01,10,VAGB_TCM_GPS_RIDER,IRS,TFLIC,TFLIC,CRP115
2019-11-15,240391,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,240515,F0LVA26_01,26,VAGB_TCM_GPS_RIDER,IRS,TPLIC,Non-FREC,CRP84
2019-11-15,241210,F0LVA26_01,26,VAGB_TCM_GPS_RIDER,IRS,TPLIC,Non-FREC,CRP84
2019-11-15,241211,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,242540,F0LVA26_01,26,VAGB_TCM_GPS_RIDER,IRS,TPLIC,Non-FREC,CRP84
2019-11-15,242605,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,VAR_SPX,TLIC,Non-FREC,CRP85
2019-11-15,242699,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243006,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243007,F0LVA26_01,26,VAGB_TCM_GPS_RIDER,IRS,TPLIC,Non-FREC,CRP84
2019-11-15,243287,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243310,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243388,F0LVA26_01,26,VAGB_TCM_GPS_RIDER,IRS,TPLIC,Non-FREC,CRP84
2019-11-15,243734,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243775,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
2019-11-15,243776,F0LVA07_01,07,VAGB_TCM_GPS_RIDER,IRS,TLIC,Non-FREC,CRP85
